gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_causal,is_rrna,is_noncoding
__ALL_CARD__,__ALL_CARD__,all,0.8893972754024337,0.0023932835071820285,0.9625875496793945,0.0011309522443190135,21,2730,False,False,False,False
CTX-M,CTX-M,acquired_hgt,0.7376753549036468,2.298380017448157e-16,0.8996438630889121,4.596760034896314e-16,1,1553,True,True,False,False
OmpK35 (WT),OmpK35 (WT),chromosomal_coding,0.7349808131854304,1.1491900087240784e-16,0.8984978622863301,1.1491900087240784e-16,1,1264,True,False,False,False
OmpK35 (mut),OmpK35 (mut),porin_truncation,0.7322653022709639,1.1491900087240784e-16,0.898092043060933,3.447570026172235e-16,1,1466,False,True,False,True
OXA,OXA,acquired_hgt,0.6982322967560655,1.1491900087240784e-16,0.8864912108216125,2.298380017448157e-16,1,1315,True,True,False,False
TEM,TEM,acquired_hgt,0.6950030405334566,2.298380017448157e-16,0.884946158988924,2.298380017448157e-16,1,1358,True,True,False,False
KPC,KPC,acquired_hgt,0.6538929312839438,1.1491900087240784e-16,0.8736532535710582,1.1491900087240784e-16,1,794,True,True,False,False
OmpK36 (WT),OmpK36 (WT),chromosomal_coding,0.5719138585418018,2.298380017448157e-16,0.8412866193319375,2.298380017448157e-16,1,2013,True,False,False,False
OmpK36 (mut),OmpK36 (mut),porin_truncation,0.5681184340204241,0.0,0.8401864326177424,2.298380017448157e-16,1,703,False,True,False,True
NDM,NDM,acquired_hgt,0.5610203610895593,1.1491900087240784e-16,0.8398718185754991,2.298380017448157e-16,1,293,True,True,False,False
VEB,VEB,acquired_hgt,0.5091845079578101,1.1491900087240784e-16,0.8211252034718598,2.298380017448157e-16,1,49,True,True,False,False
SHV-OKP-LEN (WT),SHV-OKP-LEN (WT),chromosomal_coding,0.5072238881083689,0.004304307436704329,0.8201884432755435,0.0012822769594403693,1,1589,True,False,False,False
CMY,CMY,acquired_hgt,0.5043196544276459,1.1491900087240784e-16,0.8195933724595321,2.298380017448157e-16,1,32,True,True,False,False
DHA,DHA,acquired_hgt,0.5023758099352051,0.0022799078311522515,0.818914658120712,0.0007538853826380812,1,25,True,False,False,False
FOX,FOX,acquired_hgt,0.5021598272138228,1.1491900087240784e-16,0.8188072869364796,1.1491900087240784e-16,1,10,True,False,False,False
SHV-OKP-LEN (mut),SHV-OKP-LEN (mut),chromosomal_coding,0.5014224104790063,0.0013649933616930977,0.8184454163715701,0.0004062790681195619,1,1101,True,True,False,False
LAP,LAP,acquired_hgt,0.49944431629935615,1.1491900087240784e-16,0.8178557949622272,1.1491900087240784e-16,1,75,True,False,False,False
CARB,CARB,acquired_hgt,0.497305458281784,5.745950043620392e-17,0.8173674021272642,2.298380017448157e-16,1,15,True,True,False,False
