gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_causal,is_rrna,is_noncoding
__ALL_CARD__,__ALL_CARD__,all,0.9453192029066599,0.0016363960616493027,0.9107476242275998,0.001269635630619922,19,4101,False,False,False,False
KPC,KPC,acquired_hgt,0.8190369077195104,2.298380017448157e-16,0.7519599744949713,1.1491900087240784e-16,1,1080,True,True,False,False
OXA,OXA,acquired_hgt,0.6683285212292128,1.1491900087240784e-16,0.4755331298849254,0.0,1,1959,True,True,False,False
TEM,TEM,acquired_hgt,0.6273640860359452,1.1491900087240784e-16,0.4410842798585687,1.1491900087240784e-16,1,1985,True,False,False,False
NDM,NDM,acquired_hgt,0.5991181539425681,1.1491900087240784e-16,0.47598878896048713,5.745950043620392e-17,1,385,True,True,False,False
CTX-M,CTX-M,acquired_hgt,0.5756787304997874,0.0,0.40242023424283685,5.745950043620392e-17,1,2048,True,True,False,False
SHV-OKP-LEN,SHV-OKP-LEN,chromosomal_coding,0.5145482217596634,1.1491900087240784e-16,0.3682157661520869,0.0,1,4039,True,False,False,False
CMY,CMY,acquired_hgt,0.5051925960742184,0.0,0.36550886220697537,5.745950043620392e-17,1,40,True,False,False,False
SCO,SCO,acquired_hgt,0.5038552787663108,0.0022971431472167433,0.36329090909090905,0.0005331639411662112,1,16,True,False,False,False
DHA,DHA,acquired_hgt,0.5017178092616217,1.1491900087240784e-16,0.36215827399805983,0.0,1,39,True,False,False,False
FOX,FOX,acquired_hgt,0.49911032028469743,5.745950043620392e-17,0.3613636363636364,0.0,1,11,True,False,False,False
VEB,VEB,acquired_hgt,0.4983661227869918,1.7237850130861175e-16,0.3606110996935709,1.1491900087240784e-16,1,49,True,False,False,False
CARB,CARB,acquired_hgt,0.4982206405693949,1.1491900087240784e-16,0.3613636363636364,0.0,1,16,True,False,False,False
LAP,LAP,acquired_hgt,0.4975133731730791,0.012609499456165763,0.36173010951312834,0.007621145131151341,1,98,True,False,False,False
OmpK36,OmpK36,porin_truncation,0.4972145750800152,0.014124682334111821,0.360978124444964,0.005863764416736529,1,4078,False,True,False,True
OmpK35,OmpK35,porin_truncation,0.4863877138402082,0.008110793477028144,0.35672763600716323,0.00333189297311351,1,4074,False,True,False,True
