gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_causal,is_rrna,is_noncoding
__ALL_CARD__,__ALL_CARD__,all,0.9695368002273373,0.0010089437680822102,0.9957679138861845,0.0002859281463992243,157,2250,False,False,False,False
OmpK35 (WT),OmpK35 (WT),chromosomal_coding,0.8149509803921566,2.298380017448157e-16,0.9625010797270446,4.596760034896314e-16,1,1046,True,False,False,False
OmpK35 (mut),OmpK35 (mut),porin_truncation,0.806372549019608,1.1491900087240784e-16,0.9607627191845901,1.1491900087240784e-16,1,1203,False,True,False,True
CTX-M-15,CTX-M-15,acquired_hgt,0.7844735720375108,0.0,0.956086831827426,3.447570026172235e-16,1,1218,True,True,False,False
SHV-28,SHV-28,acquired_hgt,0.67924126172208,1.1491900087240784e-16,0.934562817218602,2.298380017448157e-16,1,785,True,True,False,False
KPC-2,KPC-2,acquired_hgt,0.6544117647058824,0.0,0.9299689038611039,0.0,1,591,True,True,False,False
TEM-105,TEM-105,acquired_hgt,0.6293158567774936,1.1491900087240784e-16,0.9241604936065267,1.1491900087240784e-16,1,750,True,True,False,False
OXA-9.v1,OXA-9.v1,acquired_hgt,0.6262254901960785,1.1491900087240784e-16,0.9242571477930376,3.447570026172235e-16,1,454,True,True,False,False
OXA-1,OXA-1,acquired_hgt,0.6153559249786872,0.0,0.9218297345200365,1.1491900087240784e-16,1,566,True,True,False,False
SHV-12,SHV-12,acquired_hgt,0.5612745098039216,0.0,0.9110952751144513,2.298380017448157e-16,1,220,True,True,False,False
OmpK36 (mut),OmpK36 (mut),porin_truncation,0.5610080988917306,1.1491900087240784e-16,0.9103607635512676,2.298380017448157e-16,1,566,False,True,False,True
OmpK36 (WT),OmpK36 (WT),chromosomal_coding,0.5587169650468883,0.0,0.9098651245580506,3.447570026172235e-16,1,1680,True,False,False,False
SHV-120,SHV-120,acquired_hgt,0.5518968456947998,1.1491900087240784e-16,0.9082303510451086,4.596760034896314e-16,1,25,True,True,False,False
TEM-122,TEM-122,acquired_hgt,0.547794117647059,1.1491900087240784e-16,0.9083635656905931,3.447570026172235e-16,1,178,True,True,False,False
NDM-1,NDM-1,acquired_hgt,0.5428921568627451,0.0,0.9073702168091909,3.447570026172235e-16,1,161,True,True,False,False
TEM-150,TEM-150,acquired_hgt,0.5343137254901961,0.0,0.9056318562667356,1.1491900087240784e-16,1,110,True,True,False,False
SHV-79,SHV-79,acquired_hgt,0.5336743393009378,0.0,0.9048538665172053,2.298380017448157e-16,1,68,True,True,False,False
NDM-4,NDM-4,acquired_hgt,0.5269607843137256,1.1491900087240784e-16,0.9041418329446316,0.0,1,81,True,True,False,False
SHV-155,SHV-155,acquired_hgt,0.5220588235294119,1.1491900087240784e-16,0.9031484840632287,1.1491900087240784e-16,1,69,True,True,False,False
OXA-181,OXA-181,acquired_hgt,0.5208333333333333,1.1491900087240784e-16,0.9029001468428781,0.0,1,68,True,True,False,False
SHV-13,SHV-13,acquired_hgt,0.5205136402387042,0.0,0.9024298072081525,0.0,1,18,True,True,False,False
SHV-11,SHV-11,acquired_hgt,0.5187020460358056,0.0,0.9022516936289937,2.298380017448157e-16,1,169,True,True,False,False
SHV-215,SHV-215,acquired_hgt,0.5158887468030691,0.02192855389981776,0.9018867298060054,0.0033962703945755795,1,42,True,True,False,False
CTX-M-14,CTX-M-14,acquired_hgt,0.5147058823529411,0.0,0.9016584607411247,0.0,1,69,True,True,False,False
LAP-2,LAP-2,acquired_hgt,0.5134803921568628,1.1491900087240784e-16,0.9014101235207741,1.1491900087240784e-16,1,76,True,True,False,False
SHV-67,SHV-67,acquired_hgt,0.512254901960784,2.298380017448157e-16,0.9011617863004235,3.447570026172235e-16,1,82,True,True,False,False
LEN-58,LEN-58,acquired_hgt,0.5108695652173915,1.1491900087240784e-16,0.9006622516556289,3.447570026172235e-16,1,11,True,True,False,False
VEB-5,VEB-5,acquired_hgt,0.5098039215686274,0.0,0.9006651118597218,1.1491900087240784e-16,1,40,True,True,False,False
CTX-M-55,CTX-M-55,acquired_hgt,0.5085784313725491,1.1491900087240784e-16,0.9004167746393712,0.0,1,35,True,True,False,False
SHV-111,SHV-111,acquired_hgt,0.5085784313725491,1.1491900087240784e-16,0.9004167746393712,0.0,1,53,True,True,False,False
SHV-172,SHV-172,acquired_hgt,0.5071930946291561,0.0,0.8999902824565953,3.447570026172235e-16,1,28,True,True,False,False
SHV-185,SHV-185,acquired_hgt,0.5062340153452686,0.003714498094188717,0.8998299429904122,0.0006209920822663373,1,15,True,True,False,False
TEM-209,TEM-209,acquired_hgt,0.506127450980392,1.1491900087240784e-16,0.8999201001986701,3.447570026172235e-16,1,29,True,True,False,False
SHV-187,SHV-187,acquired_hgt,0.5059676044330776,1.1491900087240784e-16,0.8997665096277028,3.447570026172235e-16,1,27,True,True,False,False
CTX-M-27,CTX-M-27,acquired_hgt,0.5049019607843137,0.0,0.8996717629783187,3.447570026172235e-16,1,21,True,True,False,False
TEM-1,TEM-1,acquired_hgt,0.5049019607843137,0.0,0.8996717629783187,3.447570026172235e-16,1,18,True,True,False,False
CTX-M-3,CTX-M-3,acquired_hgt,0.5036764705882354,1.1491900087240784e-16,0.8994234257579683,1.1491900087240784e-16,1,14,True,True,False,False
OXA-48,OXA-48,acquired_hgt,0.5036764705882354,1.1491900087240784e-16,0.8994234257579683,1.1491900087240784e-16,1,28,True,True,False,False
SHV-5,SHV-5,acquired_hgt,0.5036764705882354,1.1491900087240784e-16,0.8994234257579683,1.1491900087240784e-16,1,22,True,True,False,False
DHA-1,DHA-1,acquired_hgt,0.5024509803921566,2.298380017448157e-16,0.8991750885376176,0.0,1,20,True,True,False,False
TEM-79,TEM-79,acquired_hgt,0.5024509803921566,2.298380017448157e-16,0.8991750885376176,0.0,1,12,True,True,False,False
OXA-2,OXA-2,acquired_hgt,0.5024509803921566,2.298380017448157e-16,0.8991750885376176,0.0,1,10,True,True,False,False
FOX-5,FOX-5,acquired_hgt,0.5012254901960783,1.1491900087240784e-16,0.8989267513172672,2.298380017448157e-16,1,10,True,True,False,False
SHV-76,SHV-76,acquired_hgt,0.5012254901960783,1.1491900087240784e-16,0.8989267513172672,2.298380017448157e-16,1,10,True,True,False,False
CARB-2.v1,CARB-2.v1,acquired_hgt,0.5010620915032679,0.0006328404160469612,0.8988953208522926,0.0001217296674097026,1,13,True,True,False,False
SHV-212,SHV-212,acquired_hgt,0.5010620915032679,0.0006328404160469613,0.8988953208522926,0.00012172966740970262,1,12,True,True,False,False
SHV-36,SHV-36,acquired_hgt,0.5,0.0,0.8986784140969166,3.447570026172235e-16,1,11,True,True,False,False
SHV-229,SHV-229,acquired_hgt,0.49984015345268523,1.7237850130861175e-16,0.8986493052394198,4.596760034896314e-16,1,54,True,True,False,False
SHV-26,SHV-26,acquired_hgt,0.4987745098039217,1.1491900087240784e-16,0.8984552943426499,1.1491900087240784e-16,1,10,True,True,False,False
SHV-59,SHV-59,acquired_hgt,0.4979575163398693,0.005979779858753245,0.8983493257982336,0.0011496891389787078,1,29,True,True,False,False
